Date,Open,High,Low,Close,Adj Close,Volume
2012-07-10,104.870003,105.389999,103.290001,103.879997,81.006592,6424200
2012-07-11,104.309998,105.629997,104.019997,104.849998,81.763023,5931000
2012-07-12,104.309998,106.080002,104.269997,105.029999,81.903374,7871500
2012-07-13,105.339996,106.190002,104.870003,106.010002,82.667572,6771800
2012-07-16,105.709999,107.250000,105.500000,106.779999,83.268036,5185100
2012-07-17,106.989998,107.500000,105.580002,107.430000,83.774918,6668200
2012-07-18,106.790001,107.980003,106.660004,107.879997,84.125816,5519300
2012-07-19,107.919998,108.980003,107.120003,108.839996,84.874435,6829400
2012-07-20,108.160004,109.250000,107.500000,109.190002,85.147392,9368100
2012-07-23,107.250000,108.279999,106.029999,107.949997,84.180405,5953200
2012-07-24,108.160004,108.160004,104.610001,106.300003,82.893730,6654900
2012-07-25,106.519997,106.769997,105.279999,106.059998,82.706558,5476400
2012-07-26,107.589996,108.629997,107.260002,108.269997,84.429962,6808200
2012-07-27,109.379997,109.500000,107.129997,109.260002,85.201965,8338800
2012-07-30,108.870003,109.930000,108.760002,109.820000,85.638680,5789900
2012-07-31,109.550003,110.820000,109.529999,109.580002,85.451515,10012500
2012-08-01,109.720001,111.230003,109.139999,110.500000,86.168922,8363800
2012-08-02,109.459999,109.930000,108.470001,109.250000,85.194199,6662200
2012-08-03,111.139999,111.879997,110.900002,111.120003,86.652420,5967600
2012-08-06,110.750000,112.099998,110.699997,111.309998,86.800560,5201900
2012-08-07,111.599998,112.389999,111.510002,111.949997,87.299637,5453300
2012-08-08,111.500000,112.639999,111.360001,112.139999,87.447807,5443400
2012-08-09,112.260002,113.279999,111.730003,112.629997,87.829933,4846700
2012-08-10,111.959999,113.639999,111.279999,113.550003,88.547333,5107600
2012-08-13,113.320000,113.589996,112.709999,113.279999,88.336792,4336100
2012-08-14,113.699997,113.870003,112.959999,113.320000,88.367996,6286100
2012-08-15,112.129997,113.000000,112.000000,112.570000,88.485916,4539900
2012-08-16,112.720001,113.589996,112.099998,113.320000,89.075417,5394600
2012-08-17,113.309998,113.570000,112.510002,112.660004,88.556641,5642600
2012-08-20,112.690002,112.889999,112.139999,112.519997,88.446594,3908100
2012-08-21,112.809998,113.449997,111.779999,111.980003,88.022133,4647100
2012-08-22,111.900002,112.349998,111.279999,112.150002,88.155746,4445400
2012-08-23,112.080002,112.169998,110.949997,111.290001,87.479767,4191500
2012-08-24,110.769997,112.199997,110.760002,112.010002,88.045715,3453300
2012-08-27,112.180000,112.389999,111.459999,111.730003,87.825623,3388800
2012-08-28,111.839996,112.809998,111.769997,112.349998,88.312981,3340900
2012-08-29,112.330002,112.440002,111.599998,111.800003,87.880661,3296300
2012-08-30,111.489998,111.690002,110.919998,110.930000,87.196777,3523200
2012-08-31,111.669998,112.949997,111.669998,112.160004,88.163620,5557000
2012-09-04,112.029999,112.269997,110.879997,111.220001,87.424728,4632400
2012-09-05,111.599998,111.730003,110.589996,110.769997,87.071014,4441200
2012-09-06,111.570000,113.440002,111.570000,113.029999,88.847473,5531500
2012-09-07,112.970001,114.000000,112.739998,114.000000,89.609932,5057300
2012-09-10,114.199997,114.540001,113.599998,113.959999,89.578529,5212400
2012-09-11,114.070000,114.750000,114.000000,114.180000,89.751450,4758800
2012-09-12,114.230003,114.739998,114.029999,114.480003,89.987244,4420700
2012-09-13,114.730003,116.970001,114.120003,116.559998,91.622246,7737700
2012-09-14,116.930000,118.220001,116.480003,117.250000,92.164612,8978300
2012-09-17,117.169998,118.500000,116.889999,117.139999,92.078148,7409700
2012-09-18,116.989998,117.650002,116.589996,116.970001,91.944534,5100100
2012-09-19,117.089996,117.180000,115.830002,116.599998,91.653687,5978000
2012-09-20,116.139999,118.169998,115.500000,117.849998,92.636246,7286200
2012-09-21,118.529999,118.529999,117.470001,117.800003,92.596947,10280700
2012-09-24,117.550003,118.489998,117.459999,117.779999,92.581230,6808800
2012-09-25,118.180000,118.500000,116.529999,116.930000,91.913086,7565400
2012-09-26,116.820000,117.000000,116.150002,116.300003,91.417885,5586700
2012-09-27,116.779999,117.400002,116.519997,117.199997,92.125320,5482200
2012-09-28,116.879997,116.889999,116.150002,116.559998,91.622246,5626800
2012-10-01,116.919998,118.250000,116.870003,117.250000,92.164612,4914900
2012-10-02,117.650002,118.080002,116.919998,117.959999,92.722733,6012400
2012-10-03,117.650002,117.739998,116.050003,116.139999,91.292091,7362500
2012-10-04,116.639999,117.470001,116.470001,117.150002,92.086029,5425700
2012-10-05,117.419998,118.250000,117.120003,117.500000,92.361130,4507900
2012-10-08,117.190002,117.870003,116.949997,117.620003,92.455482,3434900
2012-10-09,117.519997,118.379997,117.349998,117.360001,92.251099,5983500
2012-10-10,114.639999,115.050003,112.010002,112.449997,88.391571,15959000
2012-10-11,113.370003,114.220001,113.059998,113.059998,88.871071,7279900
2012-10-12,113.080002,113.290001,111.610001,112.070000,88.092880,5915800
2012-10-15,112.160004,113.040001,111.099998,112.820000,88.682404,5775100
2012-10-16,113.480003,114.410004,113.320000,114.089996,89.680695,4793300
2012-10-17,114.360001,115.360001,114.360001,115.180000,90.537498,5218200
2012-10-18,114.550003,115.029999,114.370003,114.650002,90.120872,6166900
2012-10-19,114.900002,114.989998,113.110001,113.379997,89.122612,7160000
2012-10-22,113.610001,113.699997,111.730003,112.739998,88.619537,4811900
2012-10-23,111.580002,111.580002,109.099998,109.379997,85.978394,8011000
2012-10-24,109.419998,110.489998,109.029999,109.709999,86.237785,5087900
2012-10-25,110.629997,110.970001,109.650002,110.959999,87.220352,4888600
2012-10-26,110.669998,111.690002,110.580002,111.180000,87.393280,4777600
2012-10-31,111.930000,111.940002,109.250000,110.239998,86.654388,5958500
2012-11-01,110.019997,111.690002,109.889999,111.459999,87.613373,6480500
2012-11-02,110.699997,111.209999,107.570000,108.370003,85.184479,8375300
2012-11-05,107.739998,109.339996,107.739998,109.190002,85.829056,4058300
2012-11-06,109.650002,110.690002,109.250000,110.360001,86.748726,5379400
2012-11-07,109.239998,109.300003,106.779999,107.510002,84.508476,7627300
2012-11-08,107.230003,107.669998,105.870003,105.870003,83.219337,6208900
2012-11-09,105.260002,106.690002,105.080002,105.839996,83.195770,5835100
2012-11-12,106.449997,106.519997,105.489998,105.930000,83.266502,4001800
2012-11-13,105.370003,106.449997,105.199997,105.279999,82.755554,4834200
2012-11-14,104.989998,105.010002,102.220001,102.500000,81.265053,8609400
2012-11-15,101.989998,103.470001,100.660004,101.620003,80.567375,9774300
2012-11-16,101.559998,102.489998,101.000000,102.400002,81.185791,8242400
2012-11-19,103.669998,104.349998,103.139999,104.349998,82.731789,6850900
2012-11-20,104.010002,104.120003,102.919998,103.559998,82.105453,5283800
2012-11-21,103.949997,104.120003,103.410004,104.099998,82.533585,3656400
2012-11-23,104.870003,105.470001,104.459999,105.470001,83.619759,2776400
2012-11-26,104.750000,104.989998,104.250000,104.989998,83.239197,4354100
2012-11-27,105.000000,105.160004,103.199997,103.379997,81.962730,6612400
2012-11-28,102.980003,105.620003,102.760002,105.580002,83.706978,7024200
2012-11-29,105.889999,106.690002,105.379997,105.790001,83.873482,5756200
2012-11-30,106.099998,106.370003,105.269997,105.690002,83.794197,6676400
2012-12-03,106.000000,106.070000,104.379997,104.660004,82.977570,5736400
2012-12-04,104.400002,105.089996,103.940002,103.959999,82.422585,6665100
2012-12-05,104.379997,105.809998,104.000000,105.169998,83.381912,6430800
2012-12-06,105.489998,106.500000,105.290001,106.449997,84.396721,7392300
2012-12-07,106.730003,107.000000,106.139999,106.989998,84.824860,4947300
2012-12-10,107.099998,107.690002,106.470001,106.959999,84.801071,5512100
2012-12-11,107.290001,108.230003,107.150002,107.739998,85.419487,5922700
2012-12-12,108.169998,109.180000,107.930000,108.080002,85.689041,5968200
2012-12-13,108.540001,108.540001,107.459999,107.910004,85.554276,4909800
2012-12-14,107.610001,108.389999,107.400002,107.820000,85.482910,5889300
2012-12-17,107.970001,108.839996,107.940002,108.680000,86.164734,6097100
2012-12-18,108.540001,110.400002,108.320000,110.099998,87.290550,7102700
2012-12-19,110.470001,111.110001,109.889999,109.910004,87.139923,7623200
2012-12-20,110.000000,110.669998,109.650002,110.379997,87.512550,5873900
2012-12-21,109.570000,110.300003,108.559998,109.709999,86.981354,15611700
2012-12-24,109.300003,109.389999,108.480003,108.629997,86.125099,2284400
2012-12-26,109.099998,109.269997,108.209999,108.459999,85.990318,4094300
2012-12-27,108.459999,108.860001,107.269997,108.519997,86.037872,5525700
2012-12-28,107.680000,107.779999,106.300003,106.449997,84.396721,5277100
2012-12-31,105.750000,108.230003,105.750000,108.139999,85.736618,6554000
2013-01-02,110.269997,110.419998,108.739998,110.389999,87.520493,6144100
2013-01-03,110.139999,110.919998,109.510002,109.919998,87.147858,6817000
2013-01-04,109.989998,110.620003,109.900002,110.500000,87.607697,4414500
2013-01-07,110.019997,110.089996,109.190002,109.750000,87.013084,4861000
2013-01-08,109.480003,109.690002,109.099998,109.260002,86.624588,6325400
2013-01-09,109.720001,110.080002,109.199997,109.540001,86.846581,4558600
2013-01-10,110.190002,110.760002,110.089996,110.470001,87.583893,5276400
2013-01-11,111.199997,112.080002,110.800003,111.730003,88.582893,5456300
2013-01-14,111.379997,112.949997,111.349998,112.849998,89.470848,6373900
2013-01-15,112.260002,113.470001,112.150002,113.440002,89.938644,5637600
2013-01-16,113.309998,114.330002,113.169998,113.970001,90.358818,6148500
2013-01-17,114.730003,115.860001,114.589996,114.739998,90.969299,6966000
2013-01-18,115.230003,115.239998,114.059998,115.239998,91.365723,8538000
2013-01-22,115.110001,115.940002,114.529999,115.910004,91.896904,5398000
2013-01-23,115.349998,115.900002,114.930000,115.010002,91.183357,5031800
2013-01-24,115.489998,116.370003,115.279999,115.500000,91.571854,4895800
2013-01-25,115.519997,116.379997,115.150002,116.199997,92.126823,4745400
2013-01-28,116.559998,116.580002,115.410004,116.040001,91.999969,4520500
2013-01-29,116.279999,117.400002,116.250000,117.209999,92.927582,4370100
2013-01-30,117.070000,117.500000,116.260002,116.449997,92.325027,5168200
2013-01-31,116.220001,116.900002,115.150002,115.150002,91.294365,7777900
2013-02-01,115.839996,116.690002,115.050003,116.500000,92.364662,6415900
2013-02-04,115.019997,115.889999,114.290001,115.199997,91.334000,6397600
2013-02-05,115.739998,116.379997,115.510002,115.809998,91.817612,5067800
2013-02-06,115.430000,115.919998,114.849998,115.910004,91.896904,4459800
2013-02-07,115.989998,116.000000,114.330002,115.019997,91.191299,5423900
2013-02-08,114.930000,115.779999,114.900002,115.639999,91.682838,4457200
2013-02-11,115.680000,115.839996,115.010002,115.639999,91.682838,3766300
2013-02-12,115.720001,116.839996,115.510002,116.500000,92.364662,4530600
2013-02-13,115.430000,115.839996,114.910004,115.529999,92.308754,4111000
2013-02-14,115.160004,116.260002,115.070000,115.709999,92.452560,5226400
2013-02-15,115.500000,115.699997,114.029999,114.959999,91.853310,6353200
2013-02-19,115.190002,116.260002,115.190002,115.919998,92.620354,5023300
2013-02-20,115.930000,116.099998,114.839996,114.989998,91.877281,5447000
2013-02-21,114.790001,115.300003,114.089996,114.989998,91.877281,4795100
2013-02-22,115.510002,116.230003,114.820000,115.959999,92.652313,5207200
2013-02-25,116.500000,117.339996,113.500000,113.540001,90.718727,7522800
2013-02-26,114.470001,115.169998,113.750000,114.959999,91.853310,6113100
2013-02-27,114.709999,116.949997,114.709999,116.650002,93.203629,4540600
2013-02-28,116.570000,117.889999,116.349998,117.150002,93.603127,5953600
2013-03-01,116.730003,117.239998,115.949997,116.900002,93.403374,5570300
2013-03-04,116.779999,117.809998,116.080002,117.489998,93.874786,5046700
2013-03-05,117.970001,118.250000,117.669998,117.930000,94.226334,6356000
2013-03-06,118.300003,118.779999,118.029999,118.470001,94.657822,5362200
2013-03-07,118.620003,118.889999,118.209999,118.559998,94.729721,4378700
2013-03-08,118.949997,119.110001,117.989998,118.570000,94.737701,4992000
2013-03-11,118.629997,118.800003,118.099998,118.730003,94.865547,4528400
2013-03-12,118.879997,119.300003,118.160004,118.250000,94.482033,4625000
2013-03-13,118.379997,118.699997,118.059998,118.360001,94.569931,5393300
2013-03-14,118.730003,120.260002,118.599998,120.000000,95.880295,7476700
2013-03-15,119.589996,119.919998,118.910004,119.680000,95.624619,10215600
2013-03-18,118.779999,119.900002,118.699997,119.129997,95.185150,4828700
2013-03-19,119.389999,119.809998,118.650002,119.459999,95.448814,5244200
2013-03-20,119.980003,120.879997,119.860001,120.349998,96.159943,5945300
2013-03-21,120.000000,120.989998,119.809998,120.339996,96.151939,6168500
2013-03-22,120.660004,121.400002,120.480003,121.180000,96.823097,5190700
2013-03-25,121.500000,121.559998,119.559998,120.180000,96.024124,6345300
2013-03-26,120.739998,121.129997,120.320000,120.980003,96.663307,4256400
2013-03-27,120.500000,120.709999,119.699997,120.190002,96.032089,4329600
2013-03-28,120.440002,120.730003,118.760002,118.820000,94.937469,8280100
2013-04-01,118.989998,119.860001,118.760002,119.610001,95.568672,4322200
2013-04-02,119.839996,119.949997,118.660004,119.000000,95.081284,4813900
2013-04-03,119.180000,119.250000,117.349998,117.779999,94.106499,7175000
2013-04-04,117.930000,118.680000,117.169998,118.070000,94.338211,5409700
2013-04-05,116.639999,117.639999,116.169998,117.519997,93.898758,5029900
2013-04-08,117.449997,117.870003,116.650002,117.809998,94.130486,4117400
2013-04-09,117.989998,118.870003,117.629997,118.639999,94.793648,4849700
2013-04-10,118.889999,119.830002,118.510002,119.639999,95.592644,5452000
2013-04-11,119.959999,121.150002,119.519997,120.949997,96.639351,6092300
2013-04-12,120.459999,120.900002,119.500000,119.940002,95.832336,6391700
2013-04-15,118.809998,118.900002,116.500000,116.570000,93.139702,9766800
2013-04-16,117.339996,117.500000,116.209999,117.010002,93.491287,6511400
2013-04-17,116.400002,116.400002,114.120003,114.809998,91.733467,8291200
2013-04-18,114.879997,116.120003,114.599998,115.589996,92.356667,6451600
2013-04-19,116.360001,116.949997,115.830002,115.900002,92.604378,7573200
2013-04-22,116.389999,117.099998,115.889999,116.570000,93.139702,5435700
2013-04-23,116.989998,118.089996,115.900002,117.480003,93.866806,6745200
2013-04-24,118.040001,118.680000,117.980003,118.279999,94.505989,4559000
2013-04-25,119.070000,120.000000,118.300003,118.510002,94.689781,5602800
2013-04-26,119.000000,120.410004,118.680000,120.040001,95.912239,6012200
2013-04-29,120.440002,121.599998,120.040001,121.320000,96.934967,5158500
2013-04-30,121.050003,122.010002,120.120003,122.010002,97.486282,6907400
2013-05-01,121.250000,121.570000,120.050003,120.269997,96.096016,6082100
2013-05-02,121.000000,122.330002,120.629997,122.040001,97.510246,5066100
2013-05-03,122.690002,123.910004,122.459999,123.489998,98.668808,6384300
2013-05-06,123.320000,123.779999,122.709999,123.250000,98.477036,4668700
2013-05-07,123.349998,123.720001,122.540001,123.040001,98.309235,4412600
2013-05-08,122.980003,123.599998,122.849998,123.360001,98.564941,4479800
2013-05-09,123.459999,123.949997,122.959999,123.639999,98.788635,9237500
2013-05-10,123.379997,123.709999,122.110001,123.230003,98.461060,10581700
2013-05-13,122.900002,123.099998,122.169998,122.849998,98.157440,16870100
2013-05-14,122.919998,125.000000,122.910004,125.000000,99.875298,6965800
2013-05-15,123.730003,123.730003,122.599998,123.010002,99.077919,7950400
2013-05-16,122.739998,123.370003,122.500000,122.760002,98.876541,5549800
2013-05-17,122.739998,123.419998,122.269997,123.419998,99.408142,6850200
2013-05-20,123.430000,124.839996,123.180000,124.779999,100.503555,5298200
2013-05-21,124.839996,126.199997,124.750000,125.940002,101.437866,6699300
2013-05-22,125.910004,126.980003,124.599998,124.930000,100.624359,9350100
2013-05-23,124.209999,125.830002,124.209999,125.400002,101.002930,8096100
2013-05-24,124.500000,125.559998,124.330002,125.449997,101.043182,5593200
2013-05-28,126.389999,127.400002,125.860001,126.430000,101.832535,6598500
2013-05-29,126.070000,126.730003,124.809998,125.489998,101.075424,6422400
2013-05-30,125.230003,125.970001,124.510002,125.110001,100.769341,4353400
2013-05-31,124.639999,125.300003,122.750000,122.750000,98.868500,7905000
2013-06-03,122.349998,124.120003,122.349998,124.089996,99.947769,7256900
2013-06-04,122.820000,123.650002,122.139999,122.959999,99.037628,7675500
2013-06-05,122.339996,123.099998,121.309998,121.570000,97.918068,7745600
2013-06-06,121.269997,121.489998,118.660004,120.589996,97.128731,10141500
2013-06-07,121.220001,121.970001,120.139999,121.699997,98.022774,6089800
2013-06-10,122.940002,122.980003,121.800003,122.690002,98.820160,5585600
2013-06-11,121.870003,122.760002,121.260002,121.449997,97.821396,4548000
2013-06-12,122.320000,122.730003,119.610001,119.970001,96.629341,5489200
2013-06-13,119.900002,121.830002,119.809998,121.660004,97.990532,4656700
2013-06-14,121.129997,121.680000,120.099998,120.279999,96.879021,4415300
2013-06-17,120.449997,121.779999,120.279999,121.220001,97.636147,4046900
2013-06-18,121.029999,121.720001,120.860001,121.519997,97.877792,4544800
2013-06-19,121.800003,122.379997,120.410004,120.500000,97.056229,4634300
2013-06-20,119.540001,119.660004,117.570000,117.949997,95.002342,7624100
2013-06-21,119.239998,119.540001,117.260002,118.930000,95.791687,10692100
2013-06-24,117.709999,118.029999,116.019997,116.820000,94.092194,6785700
2013-06-25,117.750000,117.870003,116.919998,117.449997,94.599632,5983100
2013-06-26,118.339996,118.540001,117.000000,118.150002,95.163445,4820700
2013-06-27,118.519997,119.540001,118.489998,118.709999,95.614479,4459400
2013-06-28,118.790001,119.559998,118.139999,118.339996,95.316475,6504400
2013-07-01,118.349998,120.010002,118.000000,119.080002,95.912491,5053000
2013-07-02,119.089996,120.330002,118.589996,119.150002,95.968895,4912000
2013-07-03,119.239998,119.300003,118.610001,119.080002,95.912491,3034800
2013-07-05,119.690002,120.860001,119.099998,120.510002,97.064293,4386200
2013-07-08,121.290001,122.309998,120.980003,121.239998,97.652245,4964400
2013-07-09,122.389999,123.739998,122.050003,123.269997,99.287308,6252900
2013-07-10,123.449997,124.540001,122.709999,122.900002,98.989311,5549600
2013-07-11,123.949997,124.110001,122.510002,123.769997,99.690048,7235100
2013-07-12,123.519997,124.150002,123.040001,124.059998,99.923630,5615000
2013-07-15,124.110001,125.139999,124.059998,124.680000,100.422997,4062000
2013-07-16,124.709999,125.239998,123.550003,124.120003,99.971947,4002900
2013-07-17,124.650002,125.000000,124.290001,124.349998,100.157219,3634600
2013-07-18,124.680000,125.650002,124.639999,125.470001,101.059288,4324100
2013-07-19,125.790001,126.910004,125.169998,126.910004,102.219170,5929900
2013-07-22,126.709999,127.610001,126.650002,127.029999,102.315788,4056100
2013-07-23,127.070000,127.650002,126.699997,127.260002,102.501038,3763300
2013-07-24,127.250000,127.629997,125.900002,126.370003,101.784210,4527800
2013-07-25,126.139999,127.830002,125.790001,127.760002,102.903778,4466400
2013-07-26,127.029999,127.620003,126.089996,127.559998,102.742668,4829900
2013-07-29,127.370003,127.370003,125.889999,126.169998,101.623116,4028900
2013-07-30,126.199997,126.959999,125.190002,125.779999,101.308990,4589500
2013-07-31,126.019997,126.910004,125.459999,125.889999,101.397598,5394300
2013-08-01,126.489998,126.660004,125.639999,126.440002,101.840576,5757100
2013-08-02,124.870003,125.099998,123.300003,124.949997,100.640457,7472700
2013-08-05,124.720001,124.750000,123.760002,123.989998,99.867241,3733700
2013-08-06,123.970001,124.160004,123.010002,123.139999,99.182617,4677700
2013-08-07,123.029999,123.919998,122.800003,123.330002,99.335670,3898500
2013-08-08,123.879997,124.209999,121.910004,123.070000,99.126244,5639200
2013-08-09,123.120003,123.120003,121.680000,122.500000,98.667122,5739400
2013-08-12,122.000000,122.070000,120.910004,121.800003,98.103317,6014800
2013-08-13,121.930000,123.230003,121.400002,122.500000,98.667122,4461000
2013-08-14,122.760002,122.959999,121.540001,122.050003,98.304672,6884900
2013-08-15,120.680000,121.000000,120.000000,120.250000,97.654999,4247800
2013-08-16,119.889999,120.190002,119.050003,119.879997,97.354530,5652500
2013-08-19,119.690002,120.000000,118.519997,118.660004,96.363762,4308900
2013-08-20,118.589996,119.300003,118.290001,118.290001,96.063286,4490700
2013-08-21,118.379997,118.500000,117.220001,117.699997,95.584145,5648600
2013-08-22,117.940002,119.190002,117.430000,118.290001,96.063286,4028600
2013-08-23,118.690002,119.730003,118.120003,119.529999,97.070282,4675900
2013-08-26,119.739998,119.919998,118.519997,118.839996,96.509941,3783400
2013-08-27,118.239998,119.669998,118.070000,118.809998,96.485565,5185600
2013-08-28,119.459999,122.360001,119.459999,121.809998,98.921867,7615400
2013-08-29,121.150002,121.559998,120.059998,120.370003,97.752464,5488800
2013-08-30,120.519997,120.879997,120.070000,120.430000,97.801178,4696100
2013-09-03,121.339996,121.480003,120.000000,120.550003,97.898643,4154300
2013-09-04,120.349998,121.269997,119.940002,120.860001,98.150375,3671200
2013-09-05,121.080002,121.669998,120.910004,121.370003,98.564560,3337300
2013-09-06,121.529999,122.750000,119.010002,121.209999,98.434608,5690200
2013-09-09,121.209999,122.470001,121.209999,122.220001,99.254829,4482000
2013-09-10,122.820000,123.010002,121.209999,123.010002,99.896393,6000800
2013-09-11,123.050003,124.000000,122.790001,123.919998,100.635414,4995800
2013-09-12,124.050003,124.620003,123.639999,123.889999,100.611031,4529700
2013-09-13,123.980003,124.830002,123.809998,124.139999,100.814087,3094000
2013-09-16,124.980003,125.190002,123.980003,124.080002,100.765343,4277800
2013-09-17,124.099998,125.190002,124.080002,124.339996,100.976479,5458200
2013-09-18,124.360001,126.430000,123.820000,125.820000,102.178391,6296900
2013-09-19,125.860001,126.120003,125.250000,125.440002,101.869789,4440800
2013-09-20,125.660004,126.230003,124.739998,124.919998,101.447510,10264700
2013-09-23,124.620003,125.620003,124.570000,125.519997,101.934746,5450600
2013-09-24,125.339996,125.839996,124.410004,124.489998,101.098305,6097900
2013-09-25,124.769997,125.029999,124.070000,124.070000,100.757217,4498900
2013-09-26,124.099998,124.440002,123.019997,123.489998,100.286194,5022600
2013-09-27,123.230003,123.260002,122.510002,122.639999,99.595932,4518800
2013-09-30,121.599998,122.019997,120.500000,121.500000,98.670113,6421800
2013-10-01,121.269997,121.739998,120.839996,121.320000,98.523956,4702300
2013-10-02,121.040001,121.180000,119.760002,120.830002,98.126022,5899800
2013-10-03,120.620003,120.660004,117.930000,118.250000,96.030807,10203700
2013-10-04,118.500000,118.540001,117.519997,118.129997,95.933350,6538500
2013-10-07,117.430000,118.500000,117.209999,117.870003,95.722214,5677400
2013-10-08,117.889999,118.089996,116.709999,116.730003,94.796410,6744200
2013-10-09,116.550003,116.800003,115.320000,116.129997,94.309151,8861700
2013-10-10,115.239998,116.379997,114.440002,116.379997,94.512192,11133000
2013-10-11,116.570000,117.709999,115.930000,117.669998,95.559776,6535800
2013-10-14,117.330002,118.750000,116.320000,118.580002,96.298790,4789800
2013-10-15,118.559998,119.070000,117.769997,118.150002,95.949593,6414700
2013-10-16,119.419998,119.720001,118.339996,119.160004,96.769836,5614200
2013-10-17,119.099998,119.610001,118.669998,119.519997,97.062164,5254800
2013-10-18,119.610001,119.849998,119.129997,119.650002,97.167732,6231100
2013-10-21,119.629997,120.190002,119.309998,119.820000,97.305794,4360700
2013-10-22,120.139999,120.790001,119.709999,120.639999,97.971718,6444900
2013-10-23,120.290001,120.639999,119.839996,120.129997,97.557533,4961900
2013-10-24,120.669998,121.000000,119.910004,120.559998,97.906746,4188100
2013-10-25,120.589996,121.220001,120.269997,120.589996,97.931099,4273300
2013-10-28,120.559998,121.150002,120.089996,120.910004,98.190994,5497700
2013-10-29,121.330002,122.010002,121.160004,121.500000,98.670113,4241700
2013-10-30,121.540001,121.959999,119.910004,120.300003,97.695602,4999100
2013-10-31,120.150002,121.330002,119.830002,119.959999,97.419487,7752500
2013-11-01,119.040001,119.440002,117.000000,118.010002,95.835899,9344200
2013-11-04,118.589996,118.599998,117.320000,118.099998,95.908981,6670300
2013-11-05,117.599998,118.900002,117.070000,118.449997,96.193230,6623300
2013-11-06,119.300003,121.410004,118.820000,121.139999,98.377762,8373200
2013-11-07,121.599998,121.879997,119.419998,119.910004,97.378891,10131200
2013-11-08,119.669998,121.209999,119.580002,121.190002,98.418358,11331000
2013-11-11,121.180000,121.500000,120.709999,121.080002,98.329025,3427600
2013-11-12,121.029999,121.250000,119.629997,120.000000,97.451973,6914200
2013-11-13,119.580002,120.150002,119.190002,120.089996,97.525063,6212000
2013-11-14,119.580002,119.930000,119.320000,119.559998,97.909950,5470900
2013-11-15,119.779999,120.269997,119.129997,120.059998,98.319412,6008000
2013-11-18,120.709999,120.889999,120.070000,120.559998,98.728867,4788700
2013-11-19,120.550003,122.379997,120.269997,122.059998,99.957275,5891800
2013-11-20,122.160004,122.750000,121.599998,122.000000,99.908119,4571300
2013-11-21,122.360001,123.599998,122.360001,123.459999,101.103745,4884300
2013-11-22,123.540001,124.190002,122.419998,124.029999,101.570511,3887400
2013-11-25,123.769997,124.099998,123.220001,123.739998,101.333038,3925300
2013-11-26,123.410004,123.699997,122.650002,122.779999,100.546875,4597500
2013-11-27,122.620003,122.739998,121.639999,122.419998,100.252068,3906700
2013-11-29,122.830002,123.300003,122.000000,122.440002,100.268440,3721000
2013-12-02,122.870003,123.059998,122.050003,122.339996,100.186539,5384000
2013-12-03,122.309998,122.900002,121.870003,122.519997,100.333946,5410200
2013-12-04,122.099998,122.830002,121.190002,121.769997,99.719757,4391800
2013-12-05,121.269997,122.000000,120.709999,121.099998,99.171089,4706800
2013-12-06,122.050003,122.360001,121.650002,122.290001,100.145592,4179100
2013-12-09,122.269997,123.879997,122.160004,123.339996,101.005463,7706500
2013-12-10,123.790001,123.940002,122.699997,123.660004,101.267517,5602700
2013-12-11,123.820000,123.889999,121.800003,122.099998,99.990005,7309900
2013-12-12,121.779999,122.099998,120.570000,120.989998,99.081001,7221200
2013-12-13,120.440002,121.139999,119.379997,119.900002,98.188393,5268100
2013-12-16,120.459999,120.699997,119.809998,120.220001,98.450432,7304500
2013-12-17,120.120003,120.230003,118.250000,118.739998,97.238449,6824000
2013-12-18,119.330002,121.769997,119.209999,121.599998,99.580551,8206400
2013-12-19,121.570000,123.400002,121.059998,123.220001,100.907204,6540600
2013-12-20,122.820000,123.790001,122.400002,122.779999,100.546875,9455200
2013-12-23,123.410004,123.589996,122.629997,122.800003,100.563255,4062400
2013-12-24,122.769997,123.550003,122.699997,123.510002,101.144684,1587800
2013-12-26,123.599998,124.989998,123.550003,124.809998,102.209267,3415200
2013-12-27,125.000000,125.650002,124.690002,125.230003,102.553230,3455300
2013-12-30,124.790001,125.209999,123.900002,124.230003,101.734306,4688500
2013-12-31,124.680000,125.169998,123.930000,124.910004,102.291176,3475600
2014-01-02,124.459999,124.879997,123.709999,124.139999,101.660606,4540300
2014-01-03,124.599998,124.889999,123.860001,124.349998,101.832581,3506000
2014-01-06,124.589996,124.800003,123.519997,124.019997,101.562347,4252300
2014-01-07,124.419998,125.320000,123.650002,125.070000,102.422180,4563300
2014-01-08,124.440002,124.459999,122.750000,123.290001,100.964523,8282500
2014-01-09,123.419998,123.419998,122.019997,123.290001,100.964523,5643500
2014-01-10,122.500000,122.839996,120.370003,121.010002,99.097382,8127500
2014-01-13,120.809998,120.900002,119.010002,119.250000,97.656090,6504200
2014-01-14,119.400002,119.750000,118.800003,119.570000,97.918144,6904600
2014-01-15,119.690002,120.070000,119.050003,119.180000,97.598763,5829300
2014-01-16,119.110001,119.290001,118.190002,118.830002,97.312134,5041100
2014-01-17,119.029999,120.379997,118.739998,119.290001,97.688843,7199700
2014-01-21,120.739998,120.889999,119.510002,120.360001,98.565102,5602300
2014-01-22,120.510002,120.760002,119.970001,120.430000,98.622406,4977500
2014-01-23,119.839996,119.849998,118.260002,118.389999,96.951828,6205800
2014-01-24,117.870003,118.139999,116.260002,116.290001,95.232101,7094900
