Date,Open,High,Low,Close,Adj Close,Volume
2014-01-27,111.879997,114.809998,111.570000,113.790001,101.225807,7665000
2014-01-28,113.589996,113.930000,112.989998,113.860001,101.288094,3662100
2014-01-29,113.059998,114.050003,112.430000,113.269997,100.763214,3881200
2014-01-30,113.980003,115.269997,113.650002,114.680000,102.017548,3210800
2014-01-31,112.980003,114.930000,112.370003,114.019997,101.430405,3482000
2014-02-03,114.110001,114.739998,110.110001,110.160004,97.996628,5262200
2014-02-04,108.370003,110.019997,107.500000,109.099998,97.053658,9759600
2014-02-05,108.300003,108.889999,107.000000,107.910004,95.995049,6864500
2014-02-06,108.099998,109.500000,108.099998,109.449997,97.365021,3717700
2014-02-07,110.029999,111.169998,109.989998,110.730003,98.503685,3982500
2014-02-10,110.589996,111.680000,110.330002,111.599998,99.277611,4094000
2014-02-11,111.750000,113.199997,111.389999,112.959999,100.487457,3364000
2014-02-12,112.529999,112.860001,111.970001,112.779999,100.854103,3006300
2014-02-13,112.180000,113.580002,111.690002,113.300003,101.319107,2520900
2014-02-14,113.260002,114.139999,112.370003,113.870003,101.828835,3466600
2014-02-18,114.000000,114.110001,112.959999,113.739998,101.712570,2392800
2014-02-19,113.440002,115.279999,113.410004,114.040001,101.980850,4196200
2014-02-20,114.360001,115.400002,113.470001,115.050003,102.884064,3096800
2014-02-21,115.290001,116.080002,114.720001,115.379997,103.179169,3660000
2014-02-24,115.769997,117.580002,115.300003,116.489998,104.171776,3331500
2014-02-25,116.050003,116.669998,115.559998,115.889999,103.635223,2569500
2014-02-26,115.889999,116.790001,115.610001,116.110001,103.831970,2951600
2014-02-27,116.129997,116.629997,115.650002,116.610001,104.279076,2147100
2014-02-28,116.919998,117.910004,116.199997,117.019997,104.645737,3272200
2014-03-03,115.599998,117.099998,115.449997,116.760002,104.413239,3125600
2014-03-04,117.800003,118.169998,117.150002,117.589996,105.155457,3217100
2014-03-05,118.160004,118.419998,117.330002,117.410004,104.994499,2487400
2014-03-06,118.080002,118.199997,117.260002,117.760002,105.307495,1786900
2014-03-07,118.239998,118.400002,117.599998,118.309998,105.799324,2912900
2014-03-10,118.199997,118.400002,116.900002,117.769997,105.316422,2474300
2014-03-11,117.790001,117.820000,115.500000,115.639999,103.411659,3350400
2014-03-12,115.410004,115.830002,114.510002,115.809998,103.563683,3184200
2014-03-13,116.019997,116.500000,112.320000,112.889999,100.952446,5926400
2014-03-14,113.040001,114.360001,112.419998,112.599998,100.693123,4213800
2014-03-17,113.169998,114.879997,113.050003,114.410004,102.311729,3993600
2014-03-18,114.709999,115.290001,114.339996,114.680000,102.553192,2554900
2014-03-19,114.639999,115.099998,112.839996,114.010002,101.954025,2972400
2014-03-20,114.029999,114.500000,113.000000,113.769997,101.739410,2895500
2014-03-21,116.519997,117.599998,114.410004,114.570000,102.454803,10342400
2014-03-24,114.970001,115.199997,112.930000,113.750000,101.721519,3124900
2014-03-25,114.370003,115.239998,113.790001,115.199997,103.018196,3453300
2014-03-26,115.849998,116.290001,114.580002,114.580002,102.463768,3462600
2014-03-27,114.290001,114.699997,113.300003,113.800003,101.766243,2403200
2014-03-28,114.199997,115.440002,114.120003,114.809998,102.669434,2457100
2014-03-31,115.480003,116.959999,115.279999,116.839996,104.484772,3605400
2014-04-01,117.089996,118.000000,116.779999,117.919998,105.450577,3304000
2014-04-02,119.610001,120.129997,118.750000,119.870003,107.194359,7473200
2014-04-03,119.989998,120.000000,119.120003,119.769997,107.104935,3775300
2014-04-04,120.239998,120.489998,117.980003,118.180000,105.683067,3700000
2014-04-07,117.199997,118.660004,116.110001,116.180000,103.894569,3493800
2014-04-08,115.820000,116.349998,114.940002,115.769997,103.527916,2442900
2014-04-09,116.070000,117.070000,115.599998,117.040001,104.663620,2552300
2014-04-10,117.010002,117.410004,114.489998,114.559998,102.445854,3075600
2014-04-11,114.150002,115.209999,113.540001,113.930000,101.882492,3111900
2014-04-14,114.720001,115.300003,113.949997,114.940002,102.785683,2280700
2014-04-15,115.300003,116.080002,113.930000,115.839996,103.590515,2794000
2014-04-16,117.000000,118.089996,115.910004,118.070000,105.584709,2926400
2014-04-17,118.500000,119.290001,118.099998,118.570000,106.031822,3314100
2014-04-21,118.680000,119.059998,118.190002,118.300003,105.790405,2685000
2014-04-22,119.279999,120.660004,119.000000,119.190002,106.586266,4189300
2014-04-23,119.080002,119.940002,118.940002,119.650002,106.997635,2683300
2014-04-24,120.080002,120.080002,118.550003,118.980003,106.398468,2150300
2014-04-25,118.459999,118.849998,116.889999,117.209999,104.815636,3439400
2014-04-28,117.820000,118.379997,116.389999,117.699997,105.253830,3378100
2014-04-29,117.919998,118.349998,117.059998,117.559998,105.128639,2983400
2014-04-30,117.610001,118.830002,117.470001,118.330002,105.817215,2841100
2014-05-01,118.029999,118.519997,116.610001,116.800003,104.449013,4122100
2014-05-02,116.029999,117.419998,115.849998,116.519997,104.198608,5802400
2014-05-05,116.029999,117.150002,115.510002,116.820000,104.466881,2825300
2014-05-06,116.330002,116.620003,115.910004,116.010002,103.742531,1958000
2014-05-07,116.269997,117.070000,115.629997,116.910004,104.547363,2605300
2014-05-08,116.870003,118.089996,116.779999,117.019997,104.645737,2520200
2014-05-09,116.820000,117.279999,116.150002,116.989998,104.618912,2185000
2014-05-12,117.440002,118.750000,117.389999,118.629997,106.085503,2795300
2014-05-13,119.019997,119.190002,118.680000,118.739998,106.183861,2077100
2014-05-14,118.559998,118.570000,117.160004,117.320000,105.437920,1767800
2014-05-15,117.050003,117.250000,115.339996,115.699997,103.981995,2864200
2014-05-16,115.870003,116.220001,114.480003,114.580002,102.975433,4486300
2014-05-19,114.070000,115.570000,113.919998,115.019997,103.370865,3205300
2014-05-20,114.830002,115.129997,112.599998,113.099998,101.645317,3751200
2014-05-21,113.599998,114.959999,113.599998,114.839996,103.209084,3330100
2014-05-22,114.470001,115.510002,114.279999,115.040001,103.388832,2176400
2014-05-23,115.059998,115.660004,114.930000,115.540001,103.838196,1505100
2014-05-27,116.089996,116.330002,115.650002,115.849998,104.116798,1988300
2014-05-28,115.930000,116.550003,115.830002,115.949997,104.206673,1977400
2014-05-29,116.230003,116.650002,115.790001,116.349998,104.566170,2279200
2014-05-30,116.290001,116.790001,115.779999,116.220001,104.449318,3661800
2014-06-02,116.410004,117.550003,116.199997,117.400002,105.509819,2690700
2014-06-03,118.000000,118.220001,117.559998,117.820000,105.887283,5362600
2014-06-04,117.900002,117.980003,116.820000,117.139999,105.276154,2778400
2014-06-05,117.279999,118.400002,116.930000,118.169998,106.201820,2803300
2014-06-06,118.430000,118.900002,118.279999,118.900002,106.857895,1958000
2014-06-09,119.000000,120.190002,118.480003,120.089996,107.927368,3177100
2014-06-10,119.690002,119.839996,118.559998,119.129997,107.064606,2620100
2014-06-11,118.599998,118.690002,117.860001,118.300003,106.318665,2167200
2014-06-12,117.849998,118.239998,116.559998,116.849998,105.015518,2537500
2014-06-13,116.919998,117.269997,116.300003,116.790001,104.961601,1919700
2014-06-16,116.529999,117.209999,116.199997,116.870003,105.033493,1809700
2014-06-17,116.370003,117.360001,116.199997,117.010002,105.159309,2244000
2014-06-18,117.089996,117.470001,115.930000,117.230003,105.357048,2896300
2014-06-19,117.470001,117.739998,116.660004,117.580002,105.671577,2256900
2014-06-20,118.110001,118.279999,117.440002,117.989998,106.040047,5249700
2014-06-23,117.779999,117.930000,116.709999,117.129997,105.267166,2101000
2014-06-24,116.690002,116.989998,115.650002,115.680000,103.964020,2770300
2014-06-25,115.639999,116.339996,115.360001,116.120003,104.359467,2467300
2014-06-26,116.059998,116.220001,115.059998,115.750000,104.026939,2914100
2014-06-27,115.730003,116.580002,115.480003,116.580002,104.772858,9124000
2014-06-30,116.389999,116.389999,115.199997,115.449997,103.757309,3377200
2014-07-01,115.970001,116.470001,115.500000,115.930000,104.188698,3245300
2014-07-02,115.980003,115.980003,114.699997,115.139999,103.478714,3821500
2014-07-03,115.519997,116.000000,115.389999,115.529999,103.829208,1746000
2014-07-07,115.610001,115.800003,114.709999,115.099998,103.442772,3779200
2014-07-08,114.750000,115.099998,113.949997,114.070000,102.517067,2861900
2014-07-09,114.349998,114.500000,113.379997,113.839996,102.310371,3358400
2014-07-10,112.790001,113.919998,112.440002,113.510002,102.013802,3654800
2014-07-11,113.800003,114.550003,113.540001,114.129997,102.570992,3697600
2014-07-14,114.980003,115.349998,114.669998,114.879997,103.245049,3017400
2014-07-15,115.160004,116.250000,114.639999,114.839996,103.209084,4488700
2014-07-16,115.269997,115.269997,114.230003,114.360001,102.777718,3503700
2014-07-17,113.930000,114.110001,112.720001,112.769997,101.348747,4875600
2014-07-18,113.010002,113.660004,112.790001,113.570000,102.067711,4244900
2014-07-21,113.419998,113.500000,112.570000,112.980003,101.537468,5187800
2014-07-22,113.860001,114.000000,109.110001,110.860001,99.632187,10527200
2014-07-23,110.650002,110.910004,109.550003,109.730003,98.616638,6990800
2014-07-24,110.000000,110.190002,108.790001,108.949997,97.915611,6811900
2014-07-25,108.639999,109.199997,108.430000,108.879997,97.852722,4348900
2014-07-28,109.010002,109.169998,108.080002,108.989998,97.951569,5391400
2014-07-29,108.809998,109.250000,107.209999,107.330002,96.459702,5480700
2014-07-30,107.809998,108.150002,106.070000,106.379997,95.605911,5977500
2014-07-31,105.699997,106.570000,105.099998,105.150002,94.500473,6528500
2014-08-01,104.919998,105.809998,104.250000,104.750000,94.141014,4731300
2014-08-04,105.040001,105.339996,104.400002,105.050003,94.410629,3982700
2014-08-05,104.820000,105.720001,104.480003,105.019997,94.383652,5579300
2014-08-06,104.250000,104.550003,103.139999,103.790001,93.278221,5408700
2014-08-07,104.389999,104.570000,103.739998,104.220001,93.664665,4155700
2014-08-08,104.669998,105.980003,104.120003,105.959999,95.228447,4479800
2014-08-11,106.570000,106.849998,105.680000,105.720001,95.012749,3262600
2014-08-12,105.349998,105.800003,104.769997,104.910004,94.284798,4352900
2014-08-13,104.779999,105.769997,104.779999,105.559998,95.405525,3487700
2014-08-14,105.550003,106.050003,105.500000,105.769997,95.595306,2327200
2014-08-15,106.309998,106.360001,104.940002,105.629997,95.468781,3106700
2014-08-18,106.660004,108.120003,106.480003,108.089996,97.692123,5036900
2014-08-19,108.180000,108.580002,107.690002,108.559998,98.116920,3961600
2014-08-20,108.599998,109.870003,108.559998,109.709999,99.156296,4502200
2014-08-21,110.000000,110.220001,109.500000,110.059998,99.472633,2847600
2014-08-22,109.790001,109.940002,109.239998,109.389999,98.867081,2364900
2014-08-25,109.680000,110.150002,109.680000,109.820000,99.255714,1732800
2014-08-26,109.900002,110.169998,109.639999,109.680000,99.129196,2022500
2014-08-27,110.199997,110.339996,108.870003,109.089996,98.595932,2548100
2014-08-28,108.800003,109.230003,108.279999,109.110001,98.614029,2124200
2014-08-29,109.110001,109.349998,107.709999,107.980003,97.592735,4717300
2014-09-02,108.260002,109.070000,107.720001,109.040001,98.550751,4142800
2014-09-03,109.989998,110.000000,108.820000,109.199997,98.695351,2629700
2014-09-04,109.489998,109.650002,109.059998,109.220001,98.713455,2856600
2014-09-05,109.510002,109.510002,108.379997,108.699997,98.243454,2793100
2014-09-08,108.900002,108.940002,108.480003,108.599998,98.153061,3785400
2014-09-09,108.760002,108.980003,108.410004,108.669998,98.216339,2114600
2014-09-10,108.669998,109.220001,108.089996,108.500000,98.062698,2364600
2014-09-11,108.279999,108.730003,108.050003,108.510002,98.071724,2270600
2014-09-12,108.209999,108.639999,107.949997,108.349998,97.927116,2920400
2014-09-15,108.279999,108.470001,107.750000,108.320000,97.900017,2515000
2014-09-16,107.830002,108.860001,107.290001,108.540001,98.098846,3089800
2014-09-17,108.660004,108.949997,107.620003,108.029999,97.637909,4109000
2014-09-18,107.410004,108.660004,107.410004,108.519997,98.080757,3439700
2014-09-19,109.099998,109.199997,108.160004,108.449997,98.017509,5947500
2014-09-22,108.029999,108.459999,106.370003,106.470001,96.227974,4142300
2014-09-23,106.480003,106.480003,105.040001,105.419998,95.278969,3839100
2014-09-24,105.629997,106.250000,105.139999,106.070000,95.866455,3826800
2014-09-25,106.000000,106.059998,104.300003,104.489998,94.438438,3936200
2014-09-26,104.250000,105.379997,104.250000,105.239998,95.116280,4076400
2014-09-29,104.400002,105.489998,104.269997,105.080002,94.971710,2896800
2014-09-30,105.540001,106.209999,105.070000,105.599998,95.441658,5014100
2014-10-01,105.199997,105.250000,103.440002,103.839996,93.850967,5864700
2014-10-02,103.709999,103.970001,102.449997,103.239998,93.308685,4034300
2014-10-03,103.910004,104.580002,103.599998,104.419998,94.375183,3044800
2014-10-06,105.059998,105.540001,103.750000,104.220001,94.194405,2981900
2014-10-07,103.839996,103.989998,101.379997,101.419998,91.663757,5991500
2014-10-08,101.699997,102.699997,100.690002,102.629997,92.757355,6249400
2014-10-09,102.250000,102.709999,99.830002,99.940002,90.326149,6739600
2014-10-10,99.989998,100.769997,99.250000,99.940002,90.326149,6678100
2014-10-13,100.050003,100.959999,99.220001,99.309998,89.756744,5111200
2014-10-14,99.709999,101.110001,99.580002,100.120003,90.488823,4573000
2014-10-15,99.059998,99.589996,97.300003,99.169998,89.630211,7105000
2014-10-16,98.160004,100.089996,97.949997,99.230003,89.684441,6099100
2014-10-17,100.300003,101.980003,100.239998,101.529999,91.763176,7282000
2014-10-20,101.419998,101.769997,100.970001,101.480003,91.718002,6394300
2014-10-21,104.120003,104.150002,100.680000,101.980003,92.169899,12554100
2014-10-22,103.110001,103.110001,101.059998,101.180000,91.446854,6181400
2014-10-23,102.870003,103.940002,102.459999,103.180000,93.254463,5691500
2014-10-24,103.160004,103.870003,102.800003,103.820000,93.832886,3657900
2014-10-27,103.790001,104.300003,103.489998,104.190002,94.167313,2957500
2014-10-28,104.959999,106.519997,104.860001,106.269997,96.047211,4173500
2014-10-29,106.720001,107.269997,105.419998,105.849998,95.667610,4060700
2014-10-30,105.209999,106.589996,104.699997,106.339996,96.110474,2890500
2014-10-31,107.830002,107.949997,106.980003,107.000000,96.706985,4461100
2014-11-03,107.419998,107.500000,106.029999,106.300003,96.074326,4587600
2014-11-04,107.000000,107.290001,106.330002,106.879997,96.598534,3992400
2014-11-05,107.550003,108.440002,107.080002,107.930000,97.547516,6698900
2014-11-06,107.900002,108.830002,107.779999,108.580002,98.134995,3581300
2014-11-07,108.489998,109.080002,107.949997,109.080002,98.586891,3253500
2014-11-10,109.050003,109.230003,108.669998,109.000000,98.514595,3523700
2014-11-11,109.000000,109.150002,108.029999,108.260002,97.845787,2949500
2014-11-12,107.669998,108.260002,107.360001,108.139999,98.272896,3182600
2014-11-13,108.320000,108.970001,107.970001,108.139999,98.272896,4211700
2014-11-14,107.919998,108.419998,107.389999,107.449997,97.645844,2935500
2014-11-17,107.209999,107.730003,107.150002,107.370003,97.573158,2394500
2014-11-18,107.699997,109.089996,107.290001,108.800003,98.872688,2679300
2014-11-19,108.550003,108.820000,108.209999,108.660004,98.745453,2271200
2014-11-20,108.000000,108.860001,107.870003,108.820000,98.890862,2195700
2014-11-21,110.169998,110.610001,109.970001,110.300003,100.235802,3572100
2014-11-24,108.959999,111.699997,108.410004,108.790001,98.863602,9706600
2014-11-25,110.089996,112.260002,109.699997,111.709999,101.517159,8103400
2014-11-26,111.790001,111.989998,109.839996,110.160004,100.108582,5268800
2014-11-28,110.639999,110.800003,109.919998,110.080002,100.035881,2121500
2014-12-01,109.059998,110.279999,108.699997,109.690002,99.681473,3458800
2014-12-02,109.830002,110.730003,109.489998,109.680000,99.672394,2753700
2014-12-03,109.900002,111.419998,109.580002,110.989998,100.862846,3411400
2014-12-04,110.470001,111.220001,109.949997,111.209999,101.062775,4602600
2014-12-05,111.480003,111.650002,110.440002,111.290001,101.135483,3021700
2014-12-08,112.250000,114.550003,111.519997,113.050003,102.734886,6350200
2014-12-09,112.230003,115.000000,111.559998,114.989998,104.497871,5888700
2014-12-10,114.500000,115.029999,113.349998,113.500000,103.143822,7863500
2014-12-11,114.099998,114.860001,113.260002,114.040001,103.634567,5286100
2014-12-12,110.540001,113.660004,110.099998,112.150002,101.917000,5867300
2014-12-15,112.660004,113.449997,111.620003,111.910004,101.698898,4597400
2014-12-16,112.230003,114.699997,111.330002,113.230003,102.898483,5139300
2014-12-17,113.510002,114.339996,111.820000,113.900002,103.507339,5023600
2014-12-18,115.150002,116.959999,114.500000,116.959999,106.288124,4740000
2014-12-19,116.279999,117.190002,115.379997,115.589996,105.043129,7871600
2014-12-22,115.279999,117.199997,115.279999,117.139999,106.451706,3058100
2014-12-23,117.500000,118.019997,116.919998,117.209999,106.515305,2715900
2014-12-24,117.660004,117.930000,116.870003,116.910004,106.242683,1017900
2014-12-26,117.519997,117.800003,117.099998,117.239998,106.542564,1596700
2014-12-29,116.349998,117.339996,116.349998,116.860001,106.197258,2490700
2014-12-30,116.889999,116.889999,115.930000,116.199997,105.597466,2178000
2014-12-31,116.599998,116.900002,114.959999,115.000000,104.506973,2363500
2015-01-02,115.139999,115.639999,113.800003,115.040001,104.543312,3140100
2015-01-05,114.550003,115.459999,112.839996,113.120003,102.798515,4765300
2015-01-06,112.269997,113.040001,110.230003,111.519997,101.344482,5772300
2015-01-07,112.349998,113.339996,112.019997,112.730003,102.444099,3102200
2015-01-08,113.919998,115.000000,113.300003,114.650002,104.188911,3899900
2015-01-09,114.930000,115.129997,113.379997,114.019997,103.616371,3816100
2015-01-12,114.459999,114.750000,113.019997,114.449997,104.007141,5016200
2015-01-13,115.529999,116.839996,113.500000,114.339996,103.907173,4196400
2015-01-14,113.169998,114.169998,112.620003,113.519997,103.162003,3508800
2015-01-15,113.519997,114.690002,113.059998,113.519997,103.162003,3170600
2015-01-16,113.190002,116.339996,113.160004,116.150002,105.552040,5773200
2015-01-20,116.580002,117.730003,115.900002,117.529999,106.806107,5165600
2015-01-21,117.360001,119.300003,117.199997,119.029999,108.169250,7177600
2015-01-22,119.760002,120.680000,118.760002,120.449997,109.459686,6562900
2015-01-23,120.370003,120.949997,119.930000,119.980003,109.032578,4288600
2015-01-26,119.830002,119.919998,118.279999,118.750000,107.914810,5693900
2015-01-27,116.500000,120.360001,115.010002,119.160004,108.287399,7328100
2015-01-28,119.379997,119.379997,116.790001,116.919998,106.251785,4341100
2015-01-29,116.879997,117.029999,114.470001,116.449997,105.824654,6328600
2015-01-30,115.019997,116.230003,114.629997,114.779999,104.307045,4623100
2015-02-02,115.169998,116.699997,114.050003,116.580002,105.942802,3516900
2015-02-03,117.580002,119.519997,116.419998,118.889999,108.042038,4453600
2015-02-04,118.750000,119.000000,117.449997,117.790001,107.042389,3208400
2015-02-05,118.260002,120.360001,117.919998,120.110001,109.150703,4687300
2015-02-06,120.000000,121.019997,119.379997,119.809998,108.878082,2795900
2015-02-09,119.440002,119.940002,118.910004,119.320000,108.432800,2560700
2015-02-10,119.889999,120.220001,118.919998,119.400002,108.505501,2560000
2015-02-11,118.510002,119.059998,117.970001,118.690002,108.441528,2707600
2015-02-12,119.169998,119.959999,118.820000,119.589996,109.263817,2897000
2015-02-13,119.339996,121.379997,119.339996,121.250000,110.780479,3802100
2015-02-17,121.000000,121.900002,120.570000,121.320000,110.844437,3241200
2015-02-18,121.320000,122.660004,121.010002,121.989998,111.456581,3458100
2015-02-19,121.580002,123.000000,121.580002,122.910004,112.297142,3407000
2015-02-20,122.989998,124.449997,122.000000,124.110001,113.393539,4062200
2015-02-23,123.629997,124.160004,123.070000,123.720001,113.037216,2737300
2015-02-24,123.419998,124.139999,122.989998,123.790001,113.101173,2444600
2015-02-25,123.849998,124.330002,122.949997,123.370003,112.717430,2872900
2015-02-26,123.320000,123.550003,122.150002,122.669998,112.077866,2498200
2015-02-27,122.550003,122.849998,121.790001,121.910004,111.383484,3085300
2015-03-02,121.910004,123.500000,121.550003,123.190002,112.552971,2325900
2015-03-03,121.980003,122.889999,121.110001,121.699997,111.191620,3187500
2015-03-04,121.250000,121.389999,120.519997,121.040001,110.588615,2106700
2015-03-05,121.290001,121.489998,120.349998,120.790001,110.360199,1928300
2015-03-06,119.400002,120.360001,118.879997,119.430000,109.117622,3663100
2015-03-09,119.290001,122.190002,119.290001,121.750000,111.237328,4127100
2015-03-10,120.550003,120.980003,117.339996,117.400002,107.262909,5580300
2015-03-11,117.779999,118.910004,117.370003,118.339996,108.121750,3747900
2015-03-12,120.349998,121.470001,120.279999,121.239998,110.771332,4907800
2015-03-13,120.760002,121.599998,117.699997,118.739998,108.487213,7361500
2015-03-16,119.250000,120.160004,119.029999,120.070000,109.702370,4674700
2015-03-17,119.519997,120.129997,118.750000,119.860001,109.510521,3822800
2015-03-18,119.279999,120.599998,117.250000,120.309998,109.921646,5280200
2015-03-19,120.040001,120.309998,119.040001,119.379997,109.071953,2880800
2015-03-20,119.809998,120.400002,119.459999,119.459999,109.145042,8207000
2015-03-23,119.459999,119.690002,118.190002,118.680000,108.432396,4482100
2015-03-24,119.040001,120.180000,118.250000,118.919998,108.651680,4033800
2015-03-25,119.199997,119.339996,116.389999,116.459999,106.404083,4456500
2015-03-26,115.959999,116.620003,115.019997,116.040001,106.020340,4389700
2015-03-27,116.139999,117.199997,116.050003,116.900002,106.806091,2786300
2015-03-30,117.680000,119.230003,117.400002,118.830002,108.569435,3000800
2015-03-31,117.669998,118.150002,117.150002,117.199997,107.080193,3525400
2015-04-01,117.370003,117.480003,115.360001,115.919998,105.910721,3400400
2015-04-02,116.589996,117.680000,115.989998,117.129997,107.016220,4227300
2015-04-06,115.930000,118.709999,115.930000,117.860001,107.683197,2857300
2015-04-07,117.760002,118.550003,117.449997,117.489998,107.345131,2269100
2015-04-08,117.709999,118.650002,117.059998,117.839996,107.664917,2484100
2015-04-09,117.699997,118.739998,117.180000,117.879997,107.701462,2088400
2015-04-10,118.139999,118.940002,117.430000,118.459999,108.231400,2254700
2015-04-13,117.970001,118.620003,117.239998,117.410004,107.272064,3030400
2015-04-14,117.050003,118.110001,116.580002,117.690002,107.527870,2602100
2015-04-15,118.080002,118.779999,117.519997,117.870003,107.692337,2774300
2015-04-16,117.349998,118.309998,116.919998,117.480003,107.336021,2905100
2015-04-17,116.309998,116.519997,114.860001,115.110001,105.170654,4318500
2015-04-20,116.019997,117.169998,115.889999,116.510002,106.449768,4000900
2015-04-21,118.730003,119.000000,116.110001,116.949997,106.851784,4585000
2015-04-22,116.989998,117.430000,115.730003,116.959999,106.860909,2792900
2015-04-23,116.419998,117.910004,116.029999,117.260002,107.135010,2632800
2015-04-24,117.440002,117.699997,116.059998,116.160004,106.129997,3523100
2015-04-27,116.660004,116.870003,115.699997,115.739998,105.746246,3920300
2015-04-28,115.199997,116.239998,114.949997,116.080002,106.056892,2746700
2015-04-29,115.580002,116.230003,115.169998,115.379997,105.417328,2893800
2015-04-30,114.930000,115.629997,113.290001,113.750000,103.928085,3899200
2015-05-01,114.589996,115.720001,114.510002,115.440002,105.472160,2781700
2015-05-04,115.779999,117.139999,115.699997,116.449997,106.394943,3925300
2015-05-05,116.010002,116.879997,114.709999,115.070000,105.134109,3028200
2015-05-06,116.559998,116.559998,114.269997,115.080002,105.143242,3690300
2015-05-07,115.129997,116.559998,114.589996,116.040001,106.020340,3155700
2015-05-08,117.709999,118.849998,117.309998,118.430000,108.203979,3707800
2015-05-11,117.440002,118.489998,117.440002,117.699997,107.537018,3023800
2015-05-12,117.050003,117.830002,116.019997,117.360001,107.226372,2804100
2015-05-13,116.970001,118.000000,116.860001,117.370003,107.823517,3038700
2015-05-14,117.820000,119.370003,117.820000,119.139999,109.449539,2728800
2015-05-15,119.080002,119.389999,117.919998,118.489998,108.852402,2964700
2015-05-18,118.529999,119.120003,118.400002,118.510002,108.870766,2433600
2015-05-19,118.599998,119.449997,118.510002,119.070000,109.385231,2808400
2015-05-20,119.660004,119.660004,118.599998,118.870003,109.201492,2431600
2015-05-21,118.809998,119.660004,118.699997,119.120003,109.431160,2121200
2015-05-22,119.000000,119.660004,118.550003,118.620003,108.971832,2389600
2015-05-26,118.550003,118.620003,116.410004,116.870003,107.364174,3434600
2015-05-27,117.400002,117.879997,116.680000,117.639999,108.071548,3365100
2015-05-28,117.269997,118.000000,117.269997,117.690002,108.117493,2903600
2015-05-29,117.510002,117.610001,116.430000,117.169998,107.639771,4933500
2015-06-01,117.230003,117.629997,116.459999,117.000000,107.483589,2341600
2015-06-02,116.730003,118.050003,116.239998,117.339996,107.795952,3503300
2015-06-03,118.029999,119.120003,117.400002,118.510002,108.870766,3129900
2015-06-04,117.830002,118.419998,116.790001,117.139999,107.612213,3581600
2015-06-05,116.589996,117.379997,116.180000,117.000000,107.483589,2667400
2015-06-08,116.540001,117.360001,116.110001,116.180000,106.730286,3209400
2015-06-09,116.510002,117.250000,116.019997,116.300003,106.840546,2499500
2015-06-10,117.500000,118.000000,116.910004,117.500000,107.942924,3145800
2015-06-11,117.989998,118.400002,117.430000,118.320000,108.696236,2707500
2015-06-12,117.459999,118.029999,117.019997,117.599998,108.034798,2345300
2015-06-15,115.209999,115.529999,114.400002,114.610001,105.287994,5972900
2015-06-16,114.510002,115.379997,114.320000,114.940002,105.591156,4936200
2015-06-17,115.279999,115.480003,113.980003,115.070000,105.710587,3799400
2015-06-18,114.290001,116.559998,114.290001,115.900002,106.473068,3753600
2015-06-19,115.599998,116.150002,114.889999,114.889999,105.545212,4210200
2015-06-22,115.400002,115.779999,114.959999,115.279999,105.903511,2971100
2015-06-23,115.169998,115.519997,114.919998,115.230003,105.857559,3632800
2015-06-24,114.699997,114.830002,113.820000,113.970001,104.700050,4271200
2015-06-25,114.239998,114.650002,113.300003,113.300003,104.084541,3786200
2015-06-26,113.470001,113.989998,113.050003,113.519997,104.286659,3667700
2015-06-29,112.739998,113.029999,111.449997,111.529999,102.458511,4160400
2015-06-30,112.239998,112.480003,110.620003,110.930000,101.907303,5909800
2015-07-01,112.029999,112.169998,110.139999,110.820000,101.806259,4126800
2015-07-02,111.330002,111.589996,109.220001,109.559998,100.648750,5159500
2015-07-06,108.360001,109.809998,107.949997,109.360001,100.465019,4195100
2015-07-07,109.540001,110.220001,108.050003,110.089996,101.135635,4732100
2015-07-08,108.760002,109.720001,108.260002,108.669998,99.831131,3806300
2015-07-09,110.000000,110.440002,108.919998,108.919998,100.060783,2555000
2015-07-10,110.379997,111.279999,109.510002,110.180000,101.218323,4309600
2015-07-13,111.190002,111.980003,110.750000,111.580002,102.504440,3892900
2015-07-14,111.500000,111.639999,111.019997,111.510002,102.440147,2987500
2015-07-15,111.500000,111.830002,110.809998,111.250000,102.201294,2844500
2015-07-16,112.320000,112.360001,111.040001,111.260002,102.210457,3063800
2015-07-17,111.260002,111.470001,110.599998,110.739998,101.732750,3465100
2015-07-20,110.970001,111.010002,109.510002,110.480003,101.493912,7487000
2015-07-21,104.349998,104.949997,101.779999,102.709999,94.355904,19540100
2015-07-22,102.260002,102.500000,100.889999,101.550003,93.290260,9433700
2015-07-23,102.180000,102.190002,100.739998,101.139999,92.913605,5925700
2015-07-24,101.000000,101.190002,99.260002,99.309998,91.232452,6588000
2015-07-27,98.779999,99.540001,98.379997,98.870003,90.828224,7560400
2015-07-28,99.029999,99.279999,98.019997,98.970001,90.920097,5583000
2015-07-29,99.089996,99.580002,97.589996,99.360001,91.278389,11935800
2015-07-30,99.379997,101.290001,99.000000,100.730003,92.536942,6739100
2015-07-31,100.919998,101.489998,100.250000,100.309998,92.151115,7217200
2015-08-03,100.309998,100.309998,98.180000,99.419998,91.333511,7123700
2015-08-04,100.029999,100.120003,98.910004,99.029999,90.975220,5557600
2015-08-05,99.970001,100.129997,98.730003,98.870003,90.828224,3895600
2015-08-06,98.989998,99.209999,98.360001,98.980003,90.929291,4198400
2015-08-07,98.720001,98.989998,98.000000,98.290001,90.295425,2897100
2015-08-10,98.849998,99.790001,98.849998,99.550003,91.452927,6068400
