Date,Open,High,Low,Close,Adj Close,Volume
2012-07-10,74.629997,75.050003,72.889999,73.220001,61.906704,4756700
2012-07-11,72.690002,72.760002,71.230003,71.519997,60.469349,6072200
2012-07-12,71.199997,72.019997,70.849998,71.709999,60.630005,5799800
2012-07-13,71.930000,73.559998,71.849998,73.510002,62.151890,3616000
2012-07-16,73.129997,73.190002,72.250000,72.970001,61.695316,3538400
2012-07-17,73.250000,73.510002,72.040001,73.110001,61.813686,2775700
2012-07-18,72.709999,74.440002,72.709999,73.889999,62.473164,3756200
2012-07-19,73.989998,75.110001,73.699997,74.860001,63.293308,4543200
2012-07-20,74.500000,74.800003,73.610001,73.889999,62.473164,3148100
2012-07-23,72.309998,73.080002,71.580002,72.910004,61.644585,3432200
2012-07-24,72.870003,73.169998,71.349998,72.029999,60.900555,3866500
2012-07-25,74.199997,74.480003,72.699997,74.029999,62.591530,6130400
2012-07-26,75.129997,75.959999,74.269997,74.910004,63.335556,4949200
2012-07-27,75.580002,75.940002,75.080002,75.510002,63.842850,4066300
2012-07-30,74.599998,75.589996,74.430000,74.860001,63.293308,4999700
2012-07-31,74.820000,75.059998,73.879997,73.910004,62.490097,3978700
2012-08-01,74.320000,74.480003,72.639999,72.769997,61.526230,4696000
2012-08-02,72.389999,72.519997,71.150002,71.989998,60.866734,4615000
2012-08-03,73.129997,73.339996,72.680000,72.809998,61.560047,4588500
2012-08-06,73.209999,73.330002,72.709999,72.889999,61.627705,3758800
2012-08-07,73.269997,74.550003,72.930000,74.459999,62.955074,4717200
2012-08-08,74.029999,74.690002,74.010002,74.599998,63.073463,3410700
2012-08-09,74.610001,74.610001,73.910004,74.279999,62.802887,2387500
2012-08-10,73.870003,74.309998,73.760002,74.209999,62.743740,2843600
2012-08-13,73.709999,74.430000,73.599998,74.190002,62.726791,2379900
2012-08-14,74.300003,74.440002,73.599998,73.809998,62.405537,2616700
2012-08-15,73.339996,73.650002,72.750000,73.070000,62.150364,3278200
2012-08-16,73.099998,73.750000,73.019997,73.639999,62.635170,2802700
2012-08-17,73.690002,73.980003,73.400002,73.910004,62.864841,3235800
2012-08-20,73.610001,74.000000,73.339996,73.830002,62.796791,2481900
2012-08-21,74.089996,74.360001,73.120003,73.269997,62.320473,3136400
2012-08-22,73.339996,73.599998,72.550003,72.800003,61.920715,4242600
2012-08-23,72.089996,72.150002,70.019997,70.360001,59.845348,9431200
2012-08-24,70.320000,71.169998,70.050003,71.089996,60.466259,5351300
2012-08-27,70.949997,71.779999,70.879997,71.379997,60.712921,3538100
2012-08-28,71.180000,71.849998,71.050003,71.519997,60.831974,3029200
2012-08-29,71.639999,71.989998,71.129997,71.440002,60.763939,2687200
2012-08-30,71.050003,71.129997,70.500000,70.820000,60.236607,3393100
2012-08-31,71.269997,71.750000,70.610001,71.400002,60.729927,3171800
2012-09-04,71.500000,71.500000,70.400002,70.870003,60.279129,3916400
2012-09-05,71.379997,72.050003,71.110001,71.919998,61.172211,4946900
2012-09-06,72.370003,73.269997,72.370003,72.820000,61.937714,4358800
2012-09-07,72.870003,73.029999,72.550003,72.889999,61.997269,3080400
2012-09-10,72.309998,72.320000,70.809998,71.080002,60.457771,8354500
2012-09-11,71.190002,71.669998,71.150002,71.269997,60.619343,3951300
2012-09-12,71.430000,71.680000,70.800003,70.959999,60.355686,4400800
2012-09-13,70.680000,71.989998,70.440002,71.580002,60.883022,5314100
2012-09-14,72.019997,72.430000,71.000000,71.279999,60.627846,6530200
2012-09-17,70.769997,70.820000,69.889999,69.919998,59.471096,6917200
2012-09-18,69.860001,70.459999,69.559998,70.449997,59.921894,5490300
2012-09-19,70.739998,70.739998,69.879997,69.900002,59.454075,5193400
2012-09-20,69.349998,69.860001,69.029999,69.849998,59.411556,4875100
2012-09-21,70.089996,70.150002,69.470001,69.970001,59.513630,13161000
2012-09-24,69.449997,70.180000,69.209999,70.029999,59.564663,5037900
2012-09-25,70.290001,70.489998,69.379997,69.379997,59.011799,4085900
2012-09-26,69.339996,70.510002,69.309998,70.250000,59.751789,5256400
2012-09-27,70.400002,70.550003,69.709999,70.099998,59.624191,4147700
2012-09-28,69.750000,70.050003,69.180000,69.599998,59.198921,4057500
2012-10-01,69.860001,70.669998,69.800003,70.010002,59.547649,4012100
2012-10-02,70.110001,70.300003,69.199997,69.529999,59.139381,3077900
2012-10-03,69.900002,70.000000,69.360001,69.860001,59.420074,3106400
2012-10-04,70.239998,70.379997,69.720001,69.940002,59.488102,2818300
2012-10-05,70.260002,71.250000,70.209999,70.889999,60.296146,3741600
2012-10-08,70.720001,71.190002,70.550003,70.570000,60.023964,2838800
2012-10-09,70.699997,71.209999,70.360001,70.639999,60.083500,4116600
2012-10-10,70.800003,71.300003,70.230003,70.339996,59.828342,3642600
2012-10-11,70.900002,71.550003,70.800003,70.830002,60.245098,3183200
2012-10-12,71.080002,72.239998,71.000000,71.849998,61.112671,4345600
2012-10-15,71.849998,72.279999,71.680000,72.250000,61.452904,3858000
2012-10-16,72.760002,73.709999,72.500000,73.480003,62.499100,4799300
2012-10-17,73.739998,73.900002,72.629997,73.629997,62.626694,6061500
2012-10-18,73.519997,74.260002,73.239998,74.260002,63.162544,3414200
2012-10-19,74.029999,74.230003,73.589996,74.010002,62.949890,5407000
2012-10-22,73.800003,74.150002,73.250000,73.699997,62.686207,4419800
2012-10-23,72.989998,73.230003,72.610001,72.820000,61.937714,4544900
2012-10-24,74.949997,75.000000,72.250000,72.709999,61.844147,8346600
2012-10-25,73.050003,73.089996,70.650002,71.540001,60.848999,8191500
2012-10-26,71.160004,71.580002,70.550003,71.110001,60.483265,4389000
2012-10-31,71.349998,71.449997,70.269997,70.440002,59.913391,3778700
2012-11-01,70.589996,71.559998,70.440002,70.790001,60.211082,3992800
2012-11-02,71.000000,71.360001,69.959999,70.050003,59.581665,4400400
2012-11-05,69.870003,70.599998,69.849998,70.410004,59.887871,3833000
2012-11-06,70.470001,72.440002,70.470001,72.019997,61.257290,4923700
2012-11-07,70.690002,70.769997,69.300003,70.110001,59.999268,6675400
2012-11-08,70.129997,71.320000,70.089996,70.980003,60.743809,7363500
2012-11-09,70.760002,73.300003,70.599998,73.250000,62.686459,10269800
2012-11-12,73.410004,74.180000,73.279999,73.690002,63.062992,6497600
2012-11-13,73.019997,74.250000,72.839996,73.360001,62.780586,7293400
2012-11-14,73.339996,73.650002,71.120003,71.290001,61.009090,6063100
2012-11-15,71.220001,71.989998,70.779999,71.040001,60.795151,3928100
2012-11-16,71.190002,71.220001,70.290001,70.769997,60.564087,4856300
2012-11-19,71.489998,72.080002,71.080002,71.959999,61.582474,3475700
2012-11-20,71.870003,72.800003,71.790001,72.540001,62.078835,3161000
2012-11-21,72.540001,73.860001,72.389999,73.150002,62.600864,3119800
2012-11-23,73.349998,73.750000,73.089996,73.739998,63.105797,1579200
2012-11-26,73.400002,74.300003,73.199997,74.269997,63.559338,3709100
2012-11-27,74.120003,74.540001,73.599998,74.489998,63.747604,5353500
2012-11-28,74.000000,74.239998,73.150002,74.089996,63.405277,4245900
2012-11-29,74.360001,74.860001,73.839996,74.120003,63.430965,2998900
2012-11-30,74.360001,74.660004,73.860001,74.279999,63.567894,3863400
2012-12-03,74.410004,74.489998,73.570000,74.019997,63.345387,3721600
2012-12-04,73.889999,74.709999,73.730003,74.050003,63.371063,3827700
2012-12-05,73.940002,74.449997,73.180000,73.870003,63.217033,3818800
2012-12-06,73.800003,73.989998,72.930000,73.980003,63.311153,3895400
2012-12-07,74.089996,74.660004,73.610001,74.639999,63.875984,3718000
2012-12-10,74.620003,75.580002,74.430000,75.529999,64.637619,5323800
2012-12-11,75.620003,76.050003,75.500000,75.820000,64.885803,5960300
2012-12-12,75.839996,76.040001,75.260002,75.470001,64.586288,5191300
2012-12-13,75.419998,75.489998,74.099998,74.320000,63.602131,4977600
2012-12-14,74.330002,74.660004,73.870003,74.019997,63.345387,4209300
2012-12-17,74.199997,74.660004,73.529999,74.650002,63.884552,5537800
2012-12-18,74.300003,75.699997,74.139999,75.519997,64.629066,5767500
2012-12-19,75.610001,76.190002,75.300003,75.510002,64.620514,6075200
2012-12-20,75.750000,76.239998,75.510002,76.199997,65.211006,4599300
2012-12-21,75.080002,76.220001,74.580002,76.169998,65.185349,6831500
2012-12-24,75.889999,76.559998,75.529999,75.970001,65.014175,1931900
2012-12-26,75.970001,76.300003,75.750000,76.019997,65.056976,2710300
2012-12-27,76.010002,76.300003,75.010002,75.830002,64.894379,4041400
2012-12-28,75.209999,75.739998,74.559998,74.690002,63.918793,2970400
2012-12-31,74.610001,75.410004,74.000000,75.360001,64.492142,4939000
2013-01-02,76.550003,77.330002,76.449997,77.070000,65.955536,5036400
2013-01-03,76.989998,77.980003,76.370003,77.470001,66.297867,3987000
2013-01-04,77.790001,78.019997,77.440002,77.690002,66.486145,3431700
2013-01-07,77.540001,77.690002,75.339996,76.129997,65.151100,7172600
2013-01-08,75.239998,75.809998,73.110001,74.129997,63.439533,20268100
2013-01-09,74.919998,76.809998,74.910004,76.760002,65.690262,10915800
2013-01-10,76.930000,77.120003,76.160004,77.089996,65.972664,5026600
2013-01-11,75.709999,76.099998,74.599998,75.160004,64.321007,9808500
2013-01-14,75.230003,76.589996,74.900002,76.550003,65.510551,6221100
2013-01-15,76.209999,76.980003,76.180000,76.940002,65.844307,3900600
2013-01-16,73.849998,74.639999,73.559998,74.339996,63.619255,18212000
2013-01-17,72.779999,75.629997,72.680000,75.260002,64.406570,21849200
2013-01-18,75.160004,75.160004,74.290001,75.040001,64.218307,10829000
2013-01-22,74.120003,74.269997,73.769997,74.160004,63.465195,9161900
2013-01-23,73.989998,74.589996,73.449997,74.290001,63.576443,7784900
2013-01-24,74.410004,75.540001,74.410004,75.320000,64.457916,7292200
2013-01-25,75.290001,75.419998,74.790001,75.029999,64.209732,6163200
2013-01-28,73.900002,74.650002,73.889999,74.000000,63.328259,7759000
2013-01-29,74.239998,74.239998,73.000000,73.650002,63.028759,9296800
2013-01-30,74.419998,74.750000,73.730003,74.589996,63.833199,10048600
2013-01-31,74.500000,74.620003,73.760002,73.870003,63.217033,7639000
2013-02-01,74.489998,75.070000,74.230003,74.870003,64.072815,6749300
2013-02-04,74.290001,75.529999,74.250000,75.209999,64.363785,5799800
2013-02-05,75.690002,76.980003,75.610001,75.889999,64.945709,6831200
2013-02-06,75.470001,76.300003,75.400002,76.290001,65.288025,4716600
2013-02-07,76.320000,77.540001,76.279999,77.430000,66.263626,7773000
2013-02-08,77.239998,77.389999,76.279999,76.559998,65.519096,5100400
2013-02-11,76.419998,76.440002,75.849998,75.870003,64.928612,3677100
2013-02-12,76.059998,76.250000,75.830002,75.989998,65.031296,3597400
2013-02-13,75.669998,75.830002,74.629997,74.779999,64.406883,4313500
2013-02-14,74.690002,75.309998,74.540001,74.930000,64.536049,3830400
2013-02-15,75.260002,75.260002,74.720001,75.029999,64.622177,3650700
2013-02-19,74.989998,75.190002,74.269997,74.650002,64.294907,3882500
2013-02-20,75.639999,76.250000,74.750000,74.779999,64.406883,7551300
2013-02-21,74.959999,76.180000,74.910004,76.010002,65.466263,7438600
2013-02-22,76.699997,77.029999,76.480003,76.660004,66.026093,5391200
2013-02-25,76.830002,76.900002,75.029999,75.029999,64.622177,4936300
2013-02-26,75.430000,75.910004,75.139999,75.650002,65.156197,3436700
2013-02-27,75.529999,77.930000,75.529999,77.360001,66.628998,7160000
2013-02-28,77.239998,77.730003,76.400002,76.900002,66.232780,5593400
2013-03-01,76.699997,77.589996,76.580002,77.279999,66.560089,6024200
2013-03-04,76.949997,77.400002,76.169998,77.089996,66.396431,4748600
2013-03-05,77.449997,78.849998,77.110001,78.660004,67.748650,5693200
2013-03-06,78.669998,79.279999,78.489998,79.080002,68.110390,3826100
2013-03-07,79.370003,81.949997,79.370003,81.050003,69.807144,10029900
2013-03-08,81.160004,81.699997,80.720001,81.230003,69.962158,5231700
2013-03-11,81.010002,83.029999,80.959999,82.940002,71.434952,5087300
2013-03-12,83.099998,84.620003,83.000000,84.160004,72.485710,6600800
2013-03-13,84.379997,84.849998,83.519997,84.750000,72.993881,7750900
2013-03-14,84.620003,85.099998,84.129997,84.620003,72.881905,5027800
2013-03-15,84.750000,86.489998,84.500000,86.430000,74.440826,8205400
2013-03-18,85.070000,85.769997,85.040001,85.180000,73.364212,4803900
2013-03-19,85.529999,86.000000,85.239998,85.510002,73.648453,5381200
2013-03-20,85.849998,86.139999,85.180000,85.370003,73.527878,3783500
2013-03-21,85.199997,85.830002,84.180000,84.330002,72.632141,3672400
2013-03-22,84.519997,85.099998,84.519997,84.820000,73.054176,2841600
2013-03-25,85.029999,85.480003,84.339996,84.849998,73.079994,3528400
2013-03-26,85.430000,86.839996,85.410004,86.620003,74.604492,5083400
2013-03-27,85.750000,86.419998,85.050003,86.199997,74.242744,3185700
2013-03-28,86.410004,86.500000,85.419998,85.849998,73.941292,4884300
2013-04-01,85.599998,86.190002,85.029999,85.250000,73.424522,2867200
2013-04-02,85.389999,85.500000,83.800003,84.089996,72.425430,4764900
2013-04-03,84.300003,85.349998,84.070000,84.360001,72.657974,3885000
2013-04-04,84.790001,85.019997,84.209999,84.949997,73.166138,3352500
2013-04-05,84.070000,86.300003,83.910004,86.169998,74.216896,6109500
2013-04-08,86.040001,86.809998,85.379997,86.750000,74.716438,5003600
2013-04-09,87.120003,87.489998,86.190002,87.209999,75.112648,6058400
2013-04-10,87.339996,88.559998,87.059998,87.820000,75.638023,4635200
2013-04-11,87.959999,89.459999,87.839996,88.529999,76.249535,5394200
2013-04-12,88.290001,88.930000,88.000000,88.889999,76.559593,2588300
2013-04-15,88.440002,88.769997,86.769997,86.769997,74.733658,4324000
2013-04-16,87.449997,88.349998,86.430000,86.889999,74.837013,5233900
2013-04-17,86.470001,87.000000,85.779999,86.690002,74.664764,3781100
2013-04-18,87.059998,87.160004,85.750000,86.120003,74.173836,2792800
2013-04-19,87.570000,88.080002,86.570000,87.959999,75.758598,6322200
2013-04-22,88.080002,88.080002,86.440002,86.940002,74.880096,4248700
2013-04-23,87.349998,88.510002,87.199997,88.180000,75.948082,3130700
2013-04-24,91.949997,92.650002,90.419998,90.830002,78.230492,9231700
2013-04-25,91.349998,92.620003,90.070000,91.669998,78.953957,5766100
2013-04-26,91.889999,93.379997,91.669998,92.849998,79.970299,5910600
2013-04-29,91.400002,92.410004,91.190002,91.900002,79.152054,6265900
2013-04-30,91.349998,91.989998,90.820000,91.410004,78.730042,4714300
2013-05-01,91.080002,91.750000,90.720001,91.180000,78.531929,4567300
2013-05-02,91.239998,92.820000,91.199997,92.209999,79.419052,4514800
2013-05-03,92.849998,93.949997,92.669998,93.739998,80.736824,4700100
2013-05-06,93.440002,94.790001,93.360001,94.190002,81.124413,5504800
2013-05-07,94.309998,95.040001,94.059998,94.790001,81.641174,3858400
2013-05-08,94.309998,94.440002,93.769997,94.040001,81.411743,3204300
2013-05-09,94.070000,95.150002,94.040001,94.610001,81.905212,3677500
2013-05-10,94.750000,94.989998,93.820000,94.239998,81.584915,3918600
2013-05-13,94.120003,95.160004,94.099998,94.760002,82.035072,3492000
2013-05-14,94.919998,96.190002,94.699997,96.110001,83.203789,4646500
2013-05-15,95.690002,97.470001,95.599998,97.019997,83.991600,4875100
2013-05-16,96.889999,97.199997,96.300003,96.580002,83.610649,5036700
2013-05-17,97.019997,99.040001,97.000000,98.919998,85.636436,7408900
2013-05-20,99.120003,99.330002,98.519997,98.720001,85.463303,6535200
2013-05-21,98.589996,99.050003,97.900002,98.750000,85.489273,4415400
2013-05-22,98.860001,99.480003,97.860001,97.930000,84.779396,8399700
2013-05-23,97.180000,99.989998,97.059998,99.750000,86.354996,6975700
2013-05-24,99.750000,100.580002,98.849998,100.000000,86.571426,6746300
2013-05-28,100.849998,101.470001,100.110001,100.110001,86.666634,5736000
2013-05-29,99.559998,100.029999,98.900002,99.089996,85.783600,4405800
2013-05-30,99.290001,100.989998,99.059998,100.540001,87.038902,4784400
2013-05-31,100.209999,100.949997,99.019997,99.019997,85.723015,4218700
2013-06-03,99.360001,100.900002,99.300003,100.739998,87.212044,6472900
2013-06-04,100.480003,100.919998,99.080002,99.610001,86.233788,3769800
2013-06-05,99.339996,99.709999,98.050003,98.489998,85.264191,5151000
2013-06-06,98.650002,99.809998,98.419998,99.760002,86.363647,4131700
2013-06-07,100.250000,102.589996,100.059998,102.489998,88.727051,5732900
2013-06-10,102.510002,102.949997,101.510002,102.239998,88.510620,4047500
2013-06-11,101.610001,102.779999,100.900002,101.750000,88.086418,3144100
2013-06-12,102.190002,102.419998,100.610001,100.879997,87.333244,2936500
2013-06-13,100.959999,102.339996,100.849998,102.160004,88.441353,4076500
2013-06-14,102.160004,103.220001,101.500000,101.830002,88.155670,3944400
2013-06-17,102.690002,103.519997,102.519997,103.029999,89.194527,4217400
2013-06-18,103.220001,104.150002,102.650002,104.080002,90.103523,4035700
2013-06-19,103.830002,104.150002,102.239998,102.250000,88.519257,4186900
2013-06-20,101.459999,101.860001,99.379997,99.639999,86.259750,7114800
2013-06-21,100.080002,100.139999,97.419998,99.980003,86.554108,10328800
2013-06-24,99.059998,99.459999,96.309998,97.849998,84.710129,5585200
2013-06-25,99.199997,99.660004,98.180000,98.669998,85.420021,3557900
2013-06-26,99.650002,101.389999,99.570000,100.750000,87.220711,5267300
2013-06-27,102.410004,103.519997,102.010002,103.150002,89.298431,6577700
2013-06-28,102.860001,103.489998,102.320000,102.440002,88.683762,5432500
2013-07-01,102.930000,104.019997,102.930000,103.239998,89.376335,4091200
2013-07-02,103.220001,103.250000,100.820000,101.470001,87.844025,4147000
2013-07-03,101.010002,103.040001,100.779999,102.889999,89.073334,2891700
2013-07-05,103.699997,104.199997,102.750000,104.199997,90.207413,3671700
2013-07-08,104.000000,105.099998,103.440002,104.370003,90.354591,4222700
2013-07-09,105.269997,105.750000,104.459999,104.680000,90.622963,3991800
2013-07-10,104.500000,105.599998,104.410004,105.500000,91.332832,3872700
2013-07-11,106.430000,107.459999,106.290001,106.879997,92.527512,4529800
2013-07-12,106.860001,108.150002,98.989998,101.870003,88.190300,44391800
2013-07-15,103.830002,105.870003,103.099998,105.660004,91.471367,13169900
2013-07-16,105.690002,105.800003,103.779999,104.230003,90.233391,5839100
2013-07-17,104.449997,105.430000,104.419998,104.790001,90.718193,3931800
2013-07-18,104.959999,107.980003,104.800003,107.629997,93.176826,8046400
2013-07-19,107.129997,107.129997,105.610001,106.959999,92.596779,5992000
2013-07-22,107.269997,107.320000,106.449997,106.860001,92.510208,4168800
2013-07-23,107.180000,107.980003,106.339996,107.790001,93.315331,5081600
2013-07-24,109.239998,109.489998,106.260002,106.949997,92.588120,7723500
2013-07-25,106.360001,107.120003,105.849998,106.699997,92.371689,5267100
2013-07-26,106.220001,106.220001,105.309998,105.599998,91.419426,4216100
2013-07-29,103.519997,105.120003,103.500000,104.809998,90.735504,4041800
2013-07-30,104.940002,106.010002,104.800003,105.730003,91.531960,5022700
2013-07-31,105.919998,106.279999,104.989998,105.099998,90.986565,4487800
2013-08-01,105.989998,107.000000,105.779999,106.699997,92.371689,4910800
2013-08-02,106.000000,107.949997,106.000000,107.900002,93.410545,4226200
2013-08-05,107.139999,107.800003,107.139999,107.500000,93.064262,3559200
2013-08-06,107.349998,107.709999,106.620003,107.040001,92.666039,5199900
2013-08-07,106.209999,106.680000,105.529999,106.419998,92.548653,3158600
2013-08-08,106.680000,107.239998,105.830002,105.839996,92.044250,3741400
2013-08-09,105.370003,106.150002,104.879997,105.330002,91.600708,3326500
2013-08-12,104.860001,105.070000,104.050003,104.239998,90.652794,3830800
2013-08-13,104.309998,106.550003,104.269997,106.230003,92.383392,3578300
2013-08-14,106.160004,106.160004,104.070000,104.160004,90.583229,4481100
2013-08-15,103.190002,103.290001,101.769997,102.730003,89.339607,4359400
2013-08-16,102.820000,103.940002,102.699997,103.470001,89.983154,3469100
2013-08-19,103.000000,105.199997,102.879997,104.720001,91.070236,3512200
2013-08-20,104.690002,105.080002,104.550003,104.629997,90.991966,3448900
2013-08-21,104.470001,104.760002,103.599998,103.910004,90.365807,3645600
2013-08-22,103.879997,105.500000,103.879997,105.139999,91.435471,2857800
2013-08-23,105.500000,105.500000,104.800003,105.480003,91.731171,3016100
2013-08-26,105.750000,106.519997,105.209999,105.529999,91.774643,2480400
2013-08-27,104.400002,105.139999,103.059998,103.209999,89.757042,4376900
2013-08-28,103.099998,103.820000,102.570000,103.269997,89.809219,2816300
2013-08-29,103.279999,105.440002,103.000000,104.930000,91.252853,3095400
2013-08-30,104.919998,104.959999,103.599998,103.919998,90.374504,2723800
2013-09-03,105.129997,105.830002,104.660004,105.010002,91.322433,3659800
2013-09-04,105.050003,107.120003,104.620003,106.370003,92.505165,3837500
2013-09-05,106.160004,106.980003,105.669998,106.650002,92.748665,2590500
2013-09-06,107.000000,107.379997,105.110001,106.070000,92.244263,3265200
2013-09-09,106.580002,107.379997,106.559998,107.190002,93.218269,2907600
2013-09-10,107.639999,108.449997,107.400002,108.169998,94.070534,3848000
2013-09-11,108.250000,109.230003,107.800003,109.230003,94.992371,3313700
2013-09-12,109.190002,110.220001,109.139999,109.800003,95.488068,4766800
2013-09-13,109.930000,111.330002,109.559998,111.330002,96.818649,3503400
2013-09-16,113.730003,115.889999,113.260002,115.669998,100.592949,7711200
2013-09-17,115.779999,117.480003,115.589996,117.110001,101.845245,5308300
2013-09-18,117.279999,119.519997,116.550003,118.400002,102.967110,6330600
2013-09-19,119.220001,120.379997,118.809998,119.040001,103.523682,5766700
2013-09-20,119.150002,119.220001,116.629997,116.629997,101.427811,8745400
2013-09-23,117.150002,118.370003,115.800003,117.510002,102.193115,5450200
2013-09-24,117.190002,119.889999,116.800003,119.000000,103.488892,5020000
2013-09-25,119.320000,119.610001,118.160004,118.510002,103.062759,3566600
2013-09-26,118.709999,119.500000,118.510002,119.379997,103.819359,2820400
2013-09-27,118.510002,119.169998,117.790001,118.739998,103.262779,2848900
2013-09-30,117.349998,117.889999,116.370003,117.500000,102.184410,4032900
2013-10-01,117.970001,118.300003,117.080002,117.750000,102.401817,2880700
2013-10-02,117.379997,117.839996,116.279999,117.839996,102.480103,2871900
2013-10-03,117.349998,117.489998,114.730003,115.239998,100.219002,4455100
2013-10-04,115.269997,117.260002,115.250000,117.199997,101.923523,3998000
2013-10-07,115.510002,117.169998,115.400002,116.690002,101.479980,3822000
2013-10-08,116.669998,117.320000,115.419998,115.440002,100.392937,4574000
2013-10-09,115.400002,115.400002,113.339996,114.470001,99.549370,4722200
2013-10-10,116.099998,119.000000,115.910004,118.900002,103.401939,5635400
2013-10-11,118.599998,119.400002,117.830002,117.980003,102.601860,4505500
2013-10-14,117.419998,119.550003,116.690002,119.459999,103.888924,3617800
2013-10-15,119.419998,119.589996,118.139999,118.180000,102.775772,2749700
2013-10-16,118.779999,120.660004,118.750000,120.339996,104.654228,4036900
2013-10-17,119.809998,122.389999,119.809998,122.290001,106.350052,4114200
2013-10-18,122.500000,122.860001,121.250000,122.519997,106.550072,3924200
2013-10-21,122.690002,122.739998,121.059998,121.470001,105.636925,3207900
2013-10-22,122.000000,123.800003,121.879997,122.480003,106.515305,4431200
2013-10-23,126.000000,129.990005,125.900002,129.020004,112.202835,10766300
2013-10-24,129.009995,129.570007,127.940002,128.979996,112.168060,4976200
2013-10-25,129.250000,131.429993,128.220001,131.190002,114.089973,5467600
2013-10-28,128.750000,130.470001,128.639999,129.880005,112.950752,4655800
2013-10-29,129.350006,129.880005,128.759995,129.660004,112.759407,3608700
2013-10-30,129.559998,131.429993,129.020004,129.679993,112.776794,4122100
2013-10-31,129.839996,131.880005,129.550003,130.500000,113.489929,4931800
2013-11-01,130.899994,133.500000,130.899994,133.029999,115.690140,4582400
2013-11-04,133.750000,133.990005,132.460007,132.789993,115.481407,3915800
2013-11-05,132.029999,133.740005,130.589996,133.570007,116.159760,4069200
2013-11-06,134.020004,134.580002,132.679993,133.089996,116.164101,3747700
2013-11-07,133.440002,133.929993,131.350006,131.509995,114.785049,3826800
2013-11-08,131.279999,133.899994,130.949997,133.490005,116.513260,4790900
2013-11-11,133.139999,133.330002,132.119995,132.529999,115.675339,2962200
2013-11-12,132.399994,133.080002,131.970001,132.330002,115.500793,2851000
2013-11-13,131.919998,133.490005,131.100006,133.169998,116.233940,3577100
2013-11-14,133.699997,135.380005,133.169998,135.089996,117.909767,3279600
2013-11-15,135.360001,136.570007,134.539993,136.080002,118.773903,4495100
2013-11-18,140.250000,142.000000,137.770004,138.360001,120.763908,8158800
2013-11-19,138.500000,138.789993,136.699997,136.979996,119.559418,3954000
2013-11-20,135.800003,135.889999,132.289993,132.449997,115.605522,8634900
2013-11-21,132.449997,133.289993,131.199997,132.929993,116.024460,4700600
2013-11-22,133.490005,136.119995,133.429993,135.970001,118.677856,4290200
2013-11-25,134.009995,134.860001,130.580002,133.000000,116.085564,7181700
2013-11-26,133.000000,135.440002,132.559998,134.779999,117.639183,4200800
2013-11-27,135.050003,136.300003,134.169998,134.720001,117.586838,3350900
2013-11-29,134.820007,135.229996,134.179993,134.250000,117.176575,1680900
2013-12-02,134.990005,135.460007,133.619995,134.160004,117.098045,3378100
2013-12-03,133.929993,133.929993,131.919998,132.000000,115.212753,5171900
2013-12-04,131.729996,132.149994,130.550003,131.500000,114.776314,5137100
2013-12-05,131.259995,133.100006,131.250000,132.729996,115.849930,3665100
2013-12-06,134.580002,135.750000,134.000000,135.179993,117.988312,5341800
2013-12-09,135.490005,135.949997,134.570007,134.679993,117.551895,3799000
2013-12-10,133.649994,135.039993,132.179993,133.699997,116.696564,4061300
2013-12-11,133.699997,133.809998,132.440002,132.559998,115.701515,3358300
2013-12-12,132.110001,133.649994,131.899994,132.960007,116.050652,3617700
2013-12-13,133.449997,134.250000,133.139999,133.830002,116.810013,3139400
2013-12-16,134.270004,135.199997,133.940002,134.720001,117.586838,3979500
2013-12-17,137.919998,138.100006,135.360001,135.880005,118.599319,6753000
2013-12-18,135.860001,136.440002,132.839996,135.490005,118.258919,5632400
2013-12-19,135.000000,136.229996,133.940002,135.169998,117.979614,3177100
2013-12-20,135.490005,137.850006,135.490005,136.669998,119.288841,5454600
2013-12-23,137.690002,138.089996,136.320007,136.399994,119.053169,2945100
2013-12-24,136.399994,136.979996,136.139999,136.830002,119.428482,1203200
2013-12-26,137.179993,138.589996,137.169998,138.270004,120.685379,2161300
2013-12-27,138.690002,138.880005,136.789993,136.899994,119.489578,2204600
2013-12-30,137.160004,137.369995,135.539993,135.919998,118.634216,2403500
2013-12-31,136.160004,137.050003,135.740005,136.490005,119.131706,2096000
2014-01-02,136.009995,137.250000,135.509995,136.669998,119.288841,3366700
2014-01-03,137.059998,138.500000,137.050003,137.619995,120.118004,3177400
2014-01-06,139.399994,139.759995,137.800003,138.410004,120.807556,4196500
2014-01-07,138.580002,141.100006,138.500000,140.509995,122.640480,4238500
2014-01-08,140.690002,141.399994,139.360001,140.820007,122.911057,4236100
2014-01-09,141.509995,142.520004,140.539993,142.130005,124.054459,4052500
2014-01-10,142.789993,142.800003,140.899994,141.899994,123.853691,4549500
2014-01-13,141.550003,142.139999,140.380005,140.699997,122.806320,4462400
2014-01-14,140.850006,141.699997,137.800003,140.009995,122.204056,8441600
2014-01-15,140.300003,141.080002,140.139999,140.619995,122.736504,3030800
2014-01-16,140.330002,141.449997,140.070007,140.210007,122.378601,3062900
2014-01-17,140.080002,141.000000,139.750000,140.460007,122.596825,3382700
2014-01-21,141.460007,142.460007,140.809998,141.669998,123.652939,3240600
2014-01-22,142.309998,144.570007,141.869995,144.369995,126.009590,4388700
2014-01-23,143.100006,143.889999,141.100006,141.309998,123.338730,4491400
2014-01-24,140.399994,140.470001,136.320007,136.649994,119.271378,5856800
